ObjectName,ID,Name,ClassName,CssSelector,CssSelector2,CssSelector3,LinkText,PartialLinkText,TagName,XPath,ithInMultiple,ContainsText,AttributeKey1,AttributeValue1,AttributeKey2,AttributeValue2,IsParent,Value,SQL,UserDefinedWaitTime,ThreadSleepWaitTime,ReferenceDataID,UnUseColumn1,UnUseColumn2,UnUseColumn3,Child_ID,Child_Name,Child_ClassName,Child_CssSelector,Child_CssSelector2,Child_CssSelector3,Child_LinkText,Child_PartialLinkText,Child_TagName,Child_XPath,Child_ithInMultiple,Child_ContainsText,Child_AttributeKey1,Child_AttributeValue1,Child_AttributeKey2,Child_AttributeValue2,Child_Value,Child_SQL,Child_UserDefinedWaitTime,Child_ThreadSleepWaitTime,Child_ReferenceDataID,Child_UnUseColumn1,Child_UnUseColumn2,Child_UnUseColumn3
editShp_Country,,,,div[class='address-book-modal__country address-book-modal__field'],,,,,,,,,,,,,1,,,,,,,,,,,,select[class='drop-down-menu__select'],,,,,,,,,,,,,,,,,,,,
shpAddr_isDefault,,,,p[class='address-book__content--default-address'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
accSet_EditEmailPref,,,,div[class='account-email-preferences'],,,,,,,,,,,,,1,,,,,,,,,,,,button[title='Edit'],,,,,,,,,,,,,,,,,,,,
editEmailPref_Title,,,,h1[class='card-modal__title'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
editEmailPref_Submit,,,,div[class='account-email-preferences__submit-button'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
editEmailPref_Cancel,,,,div[class='account-email-preferences__cancel-button'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
editEmailPref_Xbtn,,,,button[class='hbc-button hbc-button--default hbc-button--icon-standalone card-modal__close-button'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cap_MoreNumMsg,,,,p[class='create-new-account__message'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com_pdpEnterBagBtn_wk,,,,a[class='saksBagViewMyBag'],,,,,,,,Shipping,,,,,1,,,,,,,,,,,,,,,,,span,,1,,,,,,,,,,,,,
pdp_reskinAddToBagBtn_wk,,,,input[class='reskin-addtobag-button sfa-button large transactional'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bagRemoveBtn_RL,,,,a[class='action-link jsRemoveItem'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bagMakeGift_RL,,,,a[class='action-link make-gift-link jsAddGifting'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pdpVgcMsg,egcMessage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
closeButtonSubwindow_AAF,,,,a[id='TTSubWindowClose'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bagSmartSample_RL,qbSmartSampleBanner,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smartSampleChkbox_RL,,,,div[class='qbCheckbox'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smartSampleOverlay_RL,qbSamplesOverlay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smartSampleApplyBtn_RL,qbApply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smartSampleDisabledChkbox_RL,,,,div[class='qbCheckbox qbSSDisabled checkboxDisabled'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smartSampleCheckedChkbox_RL,,,,div[class='qbCheckbox checked'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
socialShareLink_AAF,,,,section[class='product-sharing'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bOverlay,saksbagoverlay_insert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brandNamemini_vm,,,saksBagItemTitle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qtyIncrement_vm,,,spinbox__increment,button[class='spinbox__increment'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qty_vm,numberInput,,,input[id='numberInput'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
recentlyviewed_vm,,,product-tile__anchor,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
recentlyviewedsection_vm,,,recently-viewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shippingreturnpanel_vm,,,panel__header,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pdp_richRelItems_wk,,,,section[class='rich-relevance container'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pdp_richRelItem_wk,,,,li[class='ui-carousel__slide'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pdp_richRelProductTitle_wk,,,,header[class='product-tile__overview'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pdp_richRelPrice_wk,,,,section[class='tile-pricing'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pdp_richRelSpd_wk,,,,p[class='product-tile__description'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shpBillingPage_AAF,,,,div[id='jsShippingAddressWrap'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pdp_pricingmodels_wk,,,,div[class='product-pricing'],,,,,,,1,,,,,,1,,,,,,,,,,,,dd[class='product-pricing__price'],,,,,,,,,,,,,,,,,,,,
breadCrumbText_AAF,,,search-cat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
leftNavGroupContainer_AAF,,,,ul[class='left-nav-group-container'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
filterBy_AAF,,,,div[class='sfa-pa-enh-refine-bar-container'],,,,,,,,,,,,,1,,,,,,,,,,,,span[id='designer'],,,,,,,,Designer   ,,,,,,,,,,,,
selectBrandDesigner_AAF,,,,span[class='field-label checkbox-helper'],,,,,,,1,3.1 Phillip Lim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clickApplyForFilter_AAF,,,,a[class='action-link sfa-pa-refine-apply-button sfa-button transactional'],,,,,,,,APPLY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
filterSize_AAF,,,,span[id='size'],,,,,,,,Size,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
selectFirstSize,,,,span[class='field-label checkbox-helper'],,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
refineByLifeStyle_AAF,,,,span[id='lifestyle'],,,,,,,,Lifestyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
productText_AAF,,,,div[class='product-text'],,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o5m_yapUsername_wk,,LOGIN<>userid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o5m_yapPwd_WS,,LOGIN<>password,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o5m_yapSignInBtn_WS,,signIn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rspMakeGift_RL,,,jsItemRoot,,,,,,,,1,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pdp_allSizeSwatch_ep,,,,li[class$='product-variant-attribute-value product-variant-attribute-value--text'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pdp_allColorSwatch_ep,,,,li[class$='product-variant-attribute-value product-variant-attribute-value--swatch'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pdp_shopRunnerOverlayUI,sr_UI,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bp_LineItemPrice_ep,jsVal-itemsTotalLabel,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
viewProductDetailLink_zk,,,,div[class='pdp-page-link sub-component'],,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
accSumSaksFirstSec_RL,,,,div[class='saks-first-rewards'],,,,,,,,,,,,,1,,,,,,,,,,,,h2[class='card__title'],,,,,,,,,,,,,,,,,,,,
accSumLinkSaksFirst_RL,,,,div[class='saks-first-rewards'],,,,,,,,,,,,,1,,,,,,,,,,,,span[class='hbc-button__text '],,,,,,,,,,,,,,,,,,,,
accSumPrgmDetLink_RL,,,,div[class='saks-first-rewards'],,,,,,,,,,,,,1,,,,,,,,,,,,div[class='saks-first-rewards__program-details-link'],,,,,,,,,,,,,,,,,,,,
saksFirstTitle_RL,,,,h1[class='card-modal__title'],,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
saksFirstCancel_RL,,,,div[class='saks-first-rewards__cancel-link'],,,,,,,,,,,,,1,,,,,,,,,,,,button[class='hbc-button hbc-button--block hbc-button--secondary'],,,,,,,,,,,,,,,,,,,,
saksFirstX_RL,,,,button[class='hbc-button hbc-button--default hbc-button--icon-standalone card-modal__close-button'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
saksFirstSubmit_RL,,,,div[class='saks-first-rewards__submit-button'],,,,,,,,,,,,,1,,,,,,,,,,,,button[class='hbc-button hbc-button--full hbc-button--primary'],,,,,,,,,,,,,,,,,,,,
saksFirstFNameError_RL,,,,div[class='account-rewards__first-name'],,,,,,,,,,,,,1,,,15,,,,,,,,,span[class='text-field__error-message'],,,,,,,,,,,,,,,,,,,,
saksFirstLNameError_RL,,,,div[class='account-rewards__last-name'],,,,,,,,,,,,,1,,,15,,,,,,,,,span[class='text-field__error-message'],,,,,,,,,,,,,,,,,,,,
saksFirstZipCodeError_RL,,,,div[class='account-rewards__zip'],,,,,,,,,,,,,1,,,15,,,,,,,,,span[class='text-field__error-message'],,,,,,,,,,,,,,,,,,,,
saksFirstAccNumError_RL,,,,div[class='account-rewards__credit-card-number'],,,,,,,,,,,,,1,,,15,,,,,,,,,span[class='text-field__error-message'],,,,,,,,,,,,,,,,,,,,
saksFirstFName_RL,,,,input[name='first_name'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
saksFirstLName_RL,,,,input[name='last_name'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
saksFirstZipCode_RL,,,,input[name='zip'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
saksFirstAccNum_RL,,,,input[name='saks_first_number'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmnComponentBrandName_AAF,,,,h1[class='component component-1 brand-name'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
leftNavLinks_AAF,,,,li[class='js-left-nav-links left-nav-links'],,,,,,,,Women's Apparel,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
leftNavShpAll_AAF,,,,,,,Shop All,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pdpMain_AAF,,,,div[class='product-details'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
searchCategories_AAF,,,selectboxit-text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
selectOptionDropDown_AAF,,,a[class='selectboxit-option-anchor'],,,,Shoes,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shopByCategory_AAF,,,sfa-left-nav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lnlinksconatiner_AAF,,,ul[class='left-nav-links-container'],,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clearAllFilters_AAF,clear-all-button,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
productArrayTitleByBrand_AAF,,,,div[id='landing-page-navigation'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pdp_dropdown_wk,,,,select[class='drop-down-list__select drop-down-list__select--default'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pdp_colorSection_wk,,,,div[class='product-color-options'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pdp_sizeSection_wk,,,,div[class='product-size-options'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pdp_sizeGuideLink_wk,,,,p[class='product-size-options__size-guide'],,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,a,,,,,,,,,,,,,,,
pdp_priceSection_wk,,,,div[class='product-pricing'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pdp_previousPrice_wk,,,,dl[class='product-pricing__container product-pricing__container--previous'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pdp_incrementQtyBtn_wk,,,,button[class='spinbox__increment'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pdp_chanelBanner_wk,,,,div[class='chanel-banner'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pdp_reviewsContent_wk,,,,div[id='TurnToReviewsContent'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pdp_questionsContent_wk,,,,div[id='TurnToContent'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pdp_reviewsTabBtn_wk,,,,li[id='reviews-tab'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pdp_questionsTabBtn_wk,,,,li[id='Questions and Answers-tab'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dlp_chanel_wk,,,,div[id='main-zone'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pdp_chanelBrandLink_wk,,,,h2[class='product-overview__brand product-overview__brand--chanel'],,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,a,,,,,,,,,,,,,,,
pdp_internationalRestriction_wk,,,,p[class='product__label-message-display'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pdp_gcDenominations_wk,,,,div[class='product-denomination-options'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pdp_fisTabLink_wk,,,,h4[class='panel__title'],,,,,,,,Find In Store,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pdp_fisCheckStoresBtn_wk,,,,button[class='hbc-button hbc-button--block hbc-button--secondary'],,,,,,,,Check Stores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pdp_fisSddContent_wk,,,,section[class='find-in-store-results__same-day-delivery'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pdp_fisZipTxt_wk,,,,input[id='find-in-store-zipcode'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bagMasterPassBtn_WS,masterpassCheckout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
newPaymentType_NJ,,,,label[for='newCreditCard'],,,,,,,,Enter a New Payment Type,,,,,1,,,,,,,,,,,,span[class='field-label radiobox-helper'],,,,,,,,,,,,,,,,,,,,
changePayment_NJ,,,,select[id='payCC'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
navChangeCountryBtn,,,,,,,,,a,,,Ship To:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AEMproductAccordion_wk,,,,section[class='product__information'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AEMpdpTwitterIcon_wk,,,,span[class='hbc-icon hbc-icon--twitter'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
saksHomePageAnyPALinks_AAF,,,,div[class='nav'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
listPrice_AAF,,,product-price,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
miniBag_Empty_RL,,,,p[class='mini-bag-content__empty-cart'],,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
miniBag_Checkout_RL,,,,div[class='mini-bag-content__checkout'],,,,,,,,,,,,,1,,,30,,,,,,,,,a[class='hbc-button hbc-button--block hbc-button--primary'],,,,,,,,,,,,,,,30,,,,,
minibag_close_YA,,,,span[class='hbc-icon hbc-icon--chevron-right drawer__close'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pageTop,,,,div[class='parent parbase JumpToContent section'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
miniBag_YA_topNavSign,,,,a[class='header-utils__link header-utils__link--bag'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
miniBagOpen_YA,,,,div[class='mini-bag-content__fetch'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
minibagHasItems_YA,,,,div[class='mini-bag-content__products'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
minibag_items_YA,,,,div[class='mini-cart-item'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pdp_is Present_YA,,,,div[id='pdp-content-area'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bag_is _present_YA,,,,h1[class='masthead-saksbag-title'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
minibag_checkout_btn_YA,,,,a[class='hbc-button hbc-button--block hbc-button--primary'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
minibag_saveFor_later_btn_YA,,,,a[class='hbc-button hbc-button--block hbc-button--primary'],,,,,,,2,,,,,,1,,,30,,,,,,,,,span[class='hbc-button__text'],,,,,,,,View Saved Items,,,,,,,,,,,,
bag_save_for_later_items_YA,,,,div[class='widebag-item-list'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
number_Of_Items_On_BagSign_YA,,,,span[class='header-utils__bag-num'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
miniBag_header_YA,,,,div[class='mini-bag-content__header'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
miniBag_ErrorMessage_YA,,,,div[class='mini-cart-item__selection'],,,,,,,1,,,,,,1,,,30,,,,,,,,,a[class='mini-cart-item__copy mini-cart-item__copy--error'],,,,,,,,We were unable to fulfill the full quantity that you requested.,,,,,,,,,,,,
signInLink_RL,,,,a[class='header-utils__link header-utils-account__link'],,,,,,,,,,,,,1,,,20,,,,,,,,,,,,,,span,,,,,,,,,,20,,,,,
